disease,username,text
1,lunabear1975,I would move. But it's impressive that you want to help. https://t.co/83uAPBDGCE
1,lunabear1975,They have had travel warnings for year. If you're brown go around. Otherwise you put your life in jeopardy. https://t.co/UyBmPeYpL3
1,lunabear1975,Me too. https://t.co/TEAnb9KF5i
1,lunabear1975,@MKGenest I just block them. They are not worth the energy and aggregation.
1,lunabear1975,@PhilBryantMS You actually want a rasist in the senate and a lying criminal as president that ruining our country &amp; moral standing in the world? #traitor
1,lunabear1975,Can I see a link about @SenSchumer making deals 4 judges. He's not my favorite at all. I'm not a fan. I would really like to know about that https://t.co/1xxJYAAWJK
1,lunabear1975,Yuck https://t.co/jn4PwMbGYn
1,lunabear1975,@monster_in @janine_harty You should out resist in your bio. Just a tip
1,lunabear1975,"Malignant, Narcissistic, racist sociopath lying drifter. https://t.co/ao7ama5aHK"
1,lunabear1975,I agree https://t.co/XKQMQndOsH
1,lunabear1975,@marcie_tay @Alina__IV You all need to work hard to change it. Sorry but other states can't fix it.
1,EldeenThorneNLP,I have been diagnosed with depression/anxiety. What are my options? (Part 2 - Alternative Health Options) https://t.co/ofmxxSXZuf
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/ehUY1gmvT5 Richard Bandler - Guide to Trance Formation - Making Your Life Great
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/002rYwtCXq
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/002rYwtCXq Richard Bandler (NLP) - Creating Therapeutic Change - 7 Weaving
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/OQSMsbp91e
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/OQSMsbp91e Richard Bandler (NLP) - Creating Therapeutic Change - 6 Playing with
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/PLbdxjkQk9
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/PLbdxjkQk9 Richard Bandler (NLP) - Creating Therapeutic Change - 5 Nonverbal
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/B5LSoBK7oJ
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/B5LSoBK7oJ Richard Bandler (NLP) - Creating Therapeutic Change - 4 Perceptual
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/5zzaciB7kh
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/5zzaciB7kh Richard Bandler (NLP) - Creating Therapeutic Change - 3 Attitudes
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/OLcZ0ZIgbV
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/OLcZ0ZIgbV Richard Bandler (NLP) - Creating Therapeutic Change - 2 Propulsion
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/nTqtK8AFTZ
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/nTqtK8SgLx Richard Bandler (NLP) - Creating Therapeutic Change - 1 Layering
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/u1Smb9JBNl
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/u1Smba1cET Bandler Down Under - Magic in Action 1
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/C31TyWlQYz
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/C31TyWlQYz Richard Bandler (NLP) - Rare Bandler - Tape 5
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/Iu9Wg5vmJQ
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/Iu9Wg5vmJQ Richard Bandler (NLP) - Rare Bandler - Tape 4
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/NJhk4ESHWM
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/NJhk4ESHWM Richard Bandler (NLP) - Rare Bandler - Tape 3
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/dQPIG1uXD2
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/dQPIG1uXD2 Richard Bandler (NLP) - Rare Bandler - Tape 2
1,EldeenThorneNLP,Richard Bandler Videos https://t.co/l9CPf6W7fC
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/l9CPf6W7fC Richard Bandler (NLP) - Rare Bandler - Tape 1
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/P9RaEKQF7h
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/P9RaEKQF7h Richard Bandler (NLP) - Welcome to Reality (2001 - Part 6.2)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/PVWDL3EgCq
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/PVWDL3EgCq Richard Bandler (NLP) - Welcome to Reality (2001 - Part 6.1)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/ipEm6uHNtZ
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/ipEm6uHNtZ Richard Bandler (NLP) - Welcome to Reality (2001 - Part 5.3)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/SUa2GOJGh7
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/SUa2GOJGh7 Richard Bandler (NLP) - Welcome to Reality (2001 - Part 5.2)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/mPKfVCgFUh
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/mPKfVCgFUh Richard Bandler (NLP) - Welcome to Reality (2001 - Part 5.1)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/6d4pEGTX02
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/6d4pEGClBs Richard Bandler (NLP) - Welcome to Reality (2001 - Part 4)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/FJ6eIymxoY
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/FJ6eIyE8gw Richard Bandler (NLP) - Welcome to Reality (2001 - Part 3.2)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/AYyWhaPmYP
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/AYyWhaPmYP Richard Bandler (NLP) - Welcome to Reality (2001 - Part 3.1)
1,EldeenThorneNLP,"You can do it! 😁

#depression #depressionsupport #depressionrecovery #deppression #mindset #personalpower #personalgrowth #selfhelp #selfesteem #selfconfidence #selfimprovement… https://t.co/PiYDJHpU26"
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/mnNNs5B6OG
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/mnNNs5jvq6 Richard Bandler (NLP) - Welcome to Reality (2001 - Part 2.2)
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/Cwh8fKyouG
1,EldeenThorneNLP,Richard Bandler (NLP) Videos https://t.co/EUacHjaW5g
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/EUacHjsxtQ Richard Bandler (NLP) - Welcome to Reality (2001 - Part 2.1)
1,EldeenThorneNLP,Richard Bandler NLP Videos https://t.co/k4wLM5eRVG
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/k4wLM5eRVG Richard Bandler (NLP) - Welcome to Reality (2001 - Part 1.1)
1,EldeenThorneNLP,"***Depression, Anxiety, Phobia, Self Confidence, Self Esteem, or Weight Loss issues?**** 

You can now have access to many hours worth of courses and content to help you!

Gold and Silver… https://t.co/yomi1CZYXH"
1,EldeenThorneNLP,I have been diagnosed with depression/anxiety. What are my options? (Part 2 - Alternative Health Options) https://t.co/ofmxxSXZuf
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/ofmxxSGoCH I have been diagnosed with depression/anxiety. What are my options?
1,EldeenThorneNLP,"#Anxiety can be overcome within minutes through #nlpnewcodegames.  These help break the patterns of physiology, focus and language to break the neuro-association so you can't get the old pattern back! https://t.co/PSBmLtPWNc https://t.co/J62HqDEoIf"
1,EldeenThorneNLP,"#Depression is a Mind-Body problem. Talking therapies are like fighting with your arms behind your back. Fight out how to use your unconscious mind, nutrition, and exercise to overcome it for good.https://t.co/XlTeSWiPSX https://t.co/LYGTOpSK5K"
1,EldeenThorneNLP,"Monthly Membership Courses from £30 a month to help with  #depression #mentalhealth #anxiety #weightloss #panicattacks #selfesteem #selfconfidence #phobias and much more! 

https://t.co/Nfy0oBawnG https://t.co/1gRUZtDXg1"
1,EldeenThorneNLP,Happy Thanksgiving to my American friends! ❤️🎉 #HappyThanksgiving
1,EldeenThorneNLP,@realDonaldTrump https://t.co/5YZcMhkuxB
1,EldeenThorneNLP,Sacrificing morals &amp; credibility will cost far more money in the long term. #Trump #SaudiArabia
1,EldeenThorneNLP,"**Introduction to Neuro-Linguistic Programming (NLP)**

It's finally here! I had a lot of fun recording this! 

This technology has helped millions of people in over a hundred different… https://t.co/ijMDKE05XI"
1,EldeenThorneNLP,"Will be included in both monthly memberships! 😊

Coming in 7 days! 

Introduction to Neuro-Linguistic Programming (NLP)

Learn to run your brain so your brain doesn't run you!… https://t.co/HixRBfIe6M"
1,EldeenThorneNLP,"Sneak peak....Checklist from 'Overcoming Depression for Good' Course NOW AVAILABLE!

This course will be dealing with 'Causes' of Depression and what specifically to do.

You will have a… https://t.co/tU1f7f40i7"
1,EldeenThorneNLP,I have been diagnosed with depression/anxiety. What are my options? (Part 1 - Mainstream Option) https://t.co/b03RMcr6kh
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/b03RMcr6kh I have been diagnosed with depression/anxiety. What are my options?
1,EldeenThorneNLP,"Currently Recording! I have lots to say on this subject!

Coming very soon! 

Introduction to Neuro-Linguistic Programming (NLP)

Learn to run your brain so your brain doesn't run you!… https://t.co/42MsqD7Wnx"
1,EldeenThorneNLP,Inspirational.....amazing.....winner! 👏👏👏👏 https://t.co/jo4ic1iwq5
1,EldeenThorneNLP,RIP Stan Lee....You've created many happy memories for me. My childhood would not have been the same without your inspiration. Thank you and have a well earned rest! ❤️ #stanlee
1,EldeenThorneNLP,"***Depression, Anxiety, Phobia, Self Confidence, Self Esteem, or Weight Loss issues?**** 

You can now have access to many hours worth of courses and content to help you!

Gold and Silver… https://t.co/xPS4VpfZ89"
1,EldeenThorneNLP,"Coming very soon! 

Introduction to Neuro-Linguistic Programming (NLP)

Learn to run your brain so your brain doesn't run you! 

Modules:

Module 1 - Definition of NLP
Module 2 - History… https://t.co/p4RwUU44Mz"
1,EldeenThorneNLP,"(Video 3/3) True or False Quiz

20/20 - Everything in your past will affect your future

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online… https://t.co/aHzA1Mm8rU"
1,EldeenThorneNLP,"(Video 2/3) True or False Quiz

20/20 - Everything in your past will affect your future

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online… https://t.co/pboZMN1E99"
1,EldeenThorneNLP,"(Video 1/3) True or False Quiz

20/20 - Everything in your past will affect your future

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online… https://t.co/lSJtCrL8hd"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health -  20/20 https://t.co/Re05RYGv6f
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/Re05RYGv6f True or False Quiz - 20/20 - Everything in your past will affect your
1,EldeenThorneNLP,"(Video 5/5) True or False Quiz

19/20 - 53% relapse within a year using the Improving Access to Psychological Therapies (IAPT) service

True or False?!!

Watch the video to find out

Want… https://t.co/E1iPo07rbW"
1,EldeenThorneNLP,"(Video 4/5) True or False Quiz

19/20 - 53% relapse within a year using the Improving Access to Psychological Therapies (IAPT) service

True or False?!!

Watch the video to find out

Want… https://t.co/VcnsaDePJR"
1,EldeenThorneNLP,"(Video 3/5) True or False Quiz

19/20 - 53% relapse within a year using the Improving Access to Psychological Therapies (IAPT) service

True or False?!!

Watch the video to find out

Want… https://t.co/1Nd7MbQOpF"
1,EldeenThorneNLP,"(Video 2/5) True or False Quiz

19/20 - 53% relapse within a year using the Improving Access to Psychological Therapies (IAPT) service

True or False?!!

Watch the video to find out

Want… https://t.co/H8nzrrHAsN"
1,EldeenThorneNLP,"(Video 1/5) True or False Quiz

19/20 - 53% relapse within a year using the Improving Access to Psychological Therapies (IAPT) service

True or False?!!

Watch the video to find out

Want… https://t.co/Zo1LE4qs7v"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 19/20 https://t.co/lgO4joIJqj
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/lgO4jor81J True or False Quiz - 19/20 - 53% relapse within a year using the IAPT
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

18/20 - 20% of Carers suffer with Stress

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/44vjnJLE5b"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

18/20 - 20% of Carers suffer with Stress

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/HciJAV8E0Z"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

18/20 - 20% of Carers suffer with Stress

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/BaObsQVgNu"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

18/20 - 20% of Carers suffer with Stress

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/b6KJqSL7To"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 18/20 https://t.co/PdQxTtK08S
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/PdQxTu1B0q True or False Quiz - 18/20 - 20% of Carers suffer with Stress
1,EldeenThorneNLP,"(Video 2/2) True or False Quiz

17/20 - Between ages 30-64 is highest for Depression &amp; Anxiety

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/Jw35EDkbA0"
1,EldeenThorneNLP,"(Video 1/2) True or False Quiz

17/20 - Between ages 30-64 is highest for Depression &amp; Anxiety

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/iz6pyZedzJ"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 17/20 https://t.co/RRuZ7Na4dv
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/RRuZ7Na4dv True or False Quiz - 17/20 - Between ages 30-64 is highest for
1,EldeenThorneNLP,@beewestwood Such a shame....he will be remembered for making dreams come true RIP
1,EldeenThorneNLP,"(Video 3/3) True or False Quiz

16/20 - Low blood sugar can increase good decision making during the day time

True or False?!!

Watch the video to find out

Want to learn more?

The… https://t.co/FdR5yi9CCX"
1,EldeenThorneNLP,"(Video 2/3) True or False Quiz

16/20 - Low blood sugar can increase good decision making during the day time

True or False?!!

Watch the video to find out

Want to learn more?

The… https://t.co/Ka0uQIjhaZ"
1,EldeenThorneNLP,"(Video 1/3) True or False Quiz

16/20 - Low blood sugar can increase good decision making during the day time

True or False?!!

Watch the video to find out

Want to learn more?

The… https://t.co/u59FW0eUpu"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 16/20 https://t.co/EwwBmYfund
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/EwwBmYfund True or False Quiz - 16/20 - Low blood sugar can increase good decision
1,EldeenThorneNLP,"Sneak peak....Checklist from 'Overcoming Depression for Good' Course NOW AVAILABLE!

This course will be dealing with 'Causes' of Depression and what specifically to do.

You will have a… https://t.co/kAvAW1xMPZ"
1,EldeenThorneNLP,"***Depression, Anxiety, Phobia, Self Confidence, Self Esteem, or Weight Loss issues?**** 

You can now have access to many hours worth of courses and content to help you!

Gold and Silver… https://t.co/oh9VMCUF7a"
1,EldeenThorneNLP,"(Video 3/3) True or False Quiz

15/20 - You only need 5-6 hours of sleep a night

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/ZQx4eXHAez"
1,EldeenThorneNLP,"(Video 2/3) True or False Quiz

15/20 - You only need 5-6 hours of sleep a night

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/l7PM9FfIEs"
1,EldeenThorneNLP,"(Video 1/3) True or False Quiz

15/20 - You only need 5-6 hours of sleep a night

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/zkdmKHd6Jf"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 15/20 https://t.co/aCR8TGeyPG
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/aCR8TGeyPG True or False Quiz - 15/20 - You only need 5-6 hours of sleep a night
1,EldeenThorneNLP,"(Video 3/3) True or False Quiz

14/20 - Whatever you talk about multiplies in your life experience

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody… https://t.co/qY2jPcS3km"
1,EldeenThorneNLP,"(Video 2/3) True or False Quiz

14/20 - Whatever you talk about multiplies in your life experience

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/4sJe7GkHQZ"
1,EldeenThorneNLP,"(Video 1/3) True or False Quiz

14/20 - Whatever you talk about multiplies in your life experience

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/0XPIpApLI3"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 14/20 https://t.co/DSB9cArRec
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/DSB9cArRec True or False Quiz - 14/20 - Whatever you talk about multiplies in your
1,EldeenThorneNLP,"(Video 2/2) True or False Quiz

13/20 - Negative Emotions can cause IBS

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/wKxAGg6w6x"
1,EldeenThorneNLP,"(Video 1/2) True or False Quiz

13/20 - Negative Emotions can cause IBS

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/EdmF6EsVcs"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health -- 13/20 https://t.co/FJyGbsKHXY
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/FJyGbsKHXY True or False Quiz - 13/20 - Negative Emotions can cause IBS
1,EldeenThorneNLP,@BBCSport https://t.co/yZqLPUY18j
1,EldeenThorneNLP,"(Video 2/2) True or False Quiz

12/20 - Your chances of illness increase when you have a purpose

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/mjT1vhZM0W"
1,EldeenThorneNLP,"(Video 1/2) True or False Quiz

12/20 - Your chances of illness increase when you have a purpose

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project… https://t.co/sOWukdwddH"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 12/20 https://t.co/blP4yeuU5l
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/blP4yeuU5l True or False Quiz - 12/20 - Your chances of illness increase when you
1,EldeenThorneNLP,"**On later today!!**

Talking about habits on takeaways and what to do about it. 😁

#bbcnottingham #bbc #themindbodyproject #healthylifestyle #personaldevelopment #coaching #nlp… https://t.co/qNvrF4ee66"
1,EldeenThorneNLP,"(Video 2/2) True or False Quiz

11/20 - Inflammation is the start of all disease

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/Hdr9CCmjxM"
1,EldeenThorneNLP,"(Video 1/2) True or False Quiz

11/20 - Inflammation is the start of all disease

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses -… https://t.co/YyeMIgYmWK"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 11/20 https://t.co/ZTqEbjAq0z
1,EldeenThorneNLP,"***Depression, Anxiety, Phobia, Self Confidence, Self Esteem, or Weight Loss issues?****

You can now have access to many hours worth of courses and content to help you!

Gold and Silver… https://t.co/FJYMo1VmY7"
1,EldeenThorneNLP,"Holding on to negative emotions is like holding on to hot coal. It does you damage the longer you hold on to it.

#depression #anxiety #courses #depressionquotes #depressionmemes… https://t.co/8PY0zVjNfU"
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

10/20 - You are 100 times more likely to take action to seek pleasure than take action to avoid pain

True or False?!!

Watch the video to find out

Want… https://t.co/3K2rx8aiiU"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

10/20 - You are 100 times more likely to take action to seek pleasure than take action to avoid pain

True or False?!!

Watch the video to find out

Want… https://t.co/XQBGdFwSvj"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

10/20 - You are 100 times more likely to take action to seek pleasure than take action to avoid pain

True or False?!!

Watch the video to find out

Want to… https://t.co/7NdfCKkNTk"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

10/20 - You are 100 times more likely to take action to seek pleasure than take action to avoid pain

True or False?!!

Watch the video to find out

Want to… https://t.co/8fBBzo9W89"
1,EldeenThorneNLP,True or False Quiz - Mind-Body Health - 10/20 https://t.co/Xm3gB4auln
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/Xm3gB4auln True or False Quiz - 10/20 - You're 100 times more likely to take
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

9/20 - Self Sabotage happens when your unconscious mind views the new behaviour you're trying to implement as more painful than the current one

True or… https://t.co/dheFQVB0ln"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

9/20 - Self Sabotage happens when your unconscious mind views the new behaviour you're trying to implement as more painful than the current one

True or… https://t.co/yQF7qX0AJB"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

9/20 - Self Sabotage happens when your unconscious mind views the new behaviour you're trying to implement as more painful than the current one

True or… https://t.co/ijbPNo9scM"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

9/20 - Self Sabotage happens when your unconscious mind views the new behaviour you're trying to implement as more painful than the current one

True or… https://t.co/NzAiUZUpES"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 9/20 https://t.co/vcGagnqIBe
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/vcGagnqIBe True or False Quiz - 9/20 - Self Sabotage is when your unconscious
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

8/20 - Exercise is Medicine

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses - Depression/ Anxiety/… https://t.co/FgYbzl4xqw"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

8/20 - Exercise is Medicine

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses - Depression/ Anxiety/… https://t.co/V7a1CPH5ZQ"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

8/20 - Exercise is Medicine

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses - Depression/ Anxiety/… https://t.co/xLfwbW4m4Z"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

8/20 - Exercise is Medicine

True or False?!!

Watch the video to find out

Want to learn more?

The MindBody Project Online Courses - Depression/ Anxiety/… https://t.co/sH8FQmGfFU"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 8/20 https://t.co/AUT2eVbd5T
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/AUT2eVbd5T True or False Quiz - 8/20 - Exercise is Medicine
1,EldeenThorneNLP,@realDonaldTrump https://t.co/JJpWriX2DP
1,EldeenThorneNLP,NLP New Code High Performance Games - JEM Ball https://t.co/1HBT80feQ9
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/1HBT80feQ9 NLP New Code High Performance Games - JEM Ball
1,EldeenThorneNLP,NLP New Code Games - FIFA Game https://t.co/kVCD3XcBZL
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/kVCD3XcBZL NLP New Code High Performance Games - FIFA Game
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

7/20 - The rule of nutrition for optimal health is 'Make salad the main part of your dish'

True or False?!!

Watch the video to find out

Want to learn… https://t.co/i6X9ykGxlD"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

7/20 - The rule of nutrition for optimal health is 'Make salad the main part of your dish'

True or False?!!

Watch the video to find out

Want to learn… https://t.co/fvHNTNHi8q"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

7/20 - The rule of nutrition for optimal health is 'Make salad the main part of your dish'

True or False?!!

Watch the video to find out

Want to learn… https://t.co/e5HmkO1eCL"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

7/20 - The rule of nutrition for optimal health is 'Make salad the main part of your dish'

True or False?!!

Watch the video to find out

Want to learn… https://t.co/yp57EeNZ91"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 7/20 https://t.co/CqPXu9booz
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/CqPXu9booz True or False Quiz - 7/20 - The rule for optimal health is 'Make salad
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

6/20 - Breaking a behavioural pattern is done by talking about the problem thoroughly

True or False?!!

Watch the video to find out

Want to learn… https://t.co/D2h4maqvoA"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

6/20 - Breaking a behavioural pattern is done by talking about the problem thoroughly

True or False?!!

Watch the video to find out

Want to learn… https://t.co/nhGkYazfEL"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

6/20 - Breaking a behavioural pattern is done by talking about the problem thoroughly

True or False?!!

Watch the video to find out

Want to learn… https://t.co/yIMTZC1ppa"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

6/20 - Breaking a behavioural pattern is done by talking about the problem thoroughly

True or False?!!

Watch the video to find out

Want to learn… https://t.co/enGc3xWQby"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 6/20 https://t.co/i6vnkJ0uNp
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/i6vnkJ0uNp True or False Quiz - 6/20 - Breaking a behaviour is done by talking
1,EldeenThorneNLP,"JEM Ball Reaction! Has the problem gone?  

Brand spanking new 'NLP New Code Games' created by yours truly (Eldeen Thorne) 

The ultimate aim in change work is to get you or your client… https://t.co/rTBdvXICry"
1,EldeenThorneNLP,"JEM Ball!!! with that.stu.mcgregor 😂😂

Brand spanking new 'NLP New Code Games' created by yours truly (Eldeen Thorne) 

The ultimate aim in change work is to get you or your client into… https://t.co/6cDaKHFEF7"
1,EldeenThorneNLP,"'Rampage' Condition 4 

Brand spanking new 'NLP New Code Games' created by yours truly (Eldeen Thorne) 

The ultimate aim in change work is to get you or your client into the 'know… https://t.co/eCQHmPLq1s"
1,EldeenThorneNLP,"'Rampage' Condition 1 

Brand spanking new 'NLP New Code Games' created by yours truly (Eldeen Thorne) 

The ultimate aim in change work is to get you or your client into the 'know… https://t.co/lPpu5YnTXI"
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

5/20 - Antidepressants use has gone up by 300% &amp; now depression is finally coming down

True or False?!!

Watch the video to find out

Want to learn… https://t.co/aEN6ZuljZ1"
1,EldeenThorneNLP,"(Video 3/4) True or False Quiz

5/20 - Antidepressants use has gone up by 300% &amp; now depression is finally coming down

True or False?!!

Watch the video to find out

Want to learn… https://t.co/IHh8t8SNK5"
1,EldeenThorneNLP,"(Video 2/4) True or False Quiz

5/20 - Antidepressants use has gone up by 300% &amp; now depression is finally coming down

True or False?!!

Watch the video to find out

Want to learn… https://t.co/GpWmQ4M0BJ"
1,EldeenThorneNLP,"(Video 1/4) True or False Quiz

5/20 - Antidepressants use has gone up by 300% &amp; now depression is finally coming down

True or False?!!

Watch the video to find out

Want to learn… https://t.co/o2PzXxHSTa"
1,EldeenThorneNLP,True or False Quiz - Mind Body Health - 5/20 https://t.co/I1GIPIV0l3
1,EldeenThorneNLP,I added a video to a @YouTube playlist https://t.co/I1GIPIV0l3 True or False Quiz - 5/20 - Antidepressants use has gone up by 300% &amp;
1,EldeenThorneNLP,"(Video 4/4) True or False Quiz

4/20 - Aggressive nutritional strategies are over 10 times more effective at preventing &amp; reversing heart disease than aggressive medical care

True or… https://t.co/icY3AwjDGd"
